Index of Difficulty,Size (px),Distance (px)
53.33588600001531,1276,764
53.33717900002375,1276,762
53.33828269998776,1276,761
53.33889030001592,1276,759
53.34020929998951,1276,757
53.3411867999821,1276,756
53.34189119999064,1276,754
53.34319769998547,1276,753
53.34420160000445,1276,752
53.345180200005416,1276,750
53.34587989997817,1276,748
53.34720740001649,1276,746
53.348208600014914,1276,745
53.34929729998112,1276,743
53.35018950002268,1276,742
53.35116219997872,1276,740
53.35219639999559,1276,738
53.35316599998623,1276,737
53.35418139997637,1276,735
53.35490310000023,1276,734
53.35621399997035,1276,732
53.35688460001256,1276,730
53.358184700016864,1276,729
53.35924919997342,1276,727
53.3598816000158,1276,725
53.36088330001803,1276,724
53.362192899978254,1276,722
53.363178199972026,1276,721
53.36388520000037,1276,719
53.36488220002502,1276,717
53.365890500019304,1276,716
53.367183699971065,1276,714
53.36820789997,1276,713
53.36889159999555,1276,711
53.36989460000768,1276,709
53.37223179999273,1277,707
53.37288989999797,1277,706
53.37423319998197,1277,704
53.37489269999787,1277,703
53.37588920001872,1277,702
53.37717049999628,1277,700
53.37821120000444,1277,697
53.380193800025154,1277,695
53.38318679999793,1277,693
53.38388480001595,1277,692
53.385213000001386,1277,691
53.38620930002071,1277,690
53.38689439999871,1277,689
53.3878913000226,1277,688
53.3888966999948,1277,687
53.389890199992806,1277,686
53.391187399975024,1277,685
53.39219520002371,1277,682
53.39418850000948,1278,681
53.39518609998049,1278,680
53.395880300027784,1278,679
53.39718119997997,1278,677
53.39788659999613,1278,675
53.399289899971336,1279,674
53.40024490002543,1279,673
53.401203499990515,1279,672
53.40187539998442,1279,671
53.40286799997557,1279,670
53.404176599986386,1279,669
53.40627620002488,1280,668
53.408203099970706,1280,667
53.4101771999849,1280,666
53.41088520002086,1280,664
53.41318729997147,1280,663
53.41420840000501,1280,662
53.41520240000682,1280,661
53.41821360000176,1280,660
53.419246900011785,1280,659
53.42121489997953,1280,658
53.422309799992945,1280,657
53.42522530001588,1280,656
53.42588789999718,1280,654
53.43021179997595,1280,653
53.43089269998018,1280,651
53.432881199987605,1280,650
53.43418949999614,1280,649
53.43518029997358,1281,648
53.43621100002201,1281,647
53.43831070000306,1281,645
53.43998249998549,1281,644
53.44230559997959,1281,643
53.444893900013994,1281,641
53.446184500004165,1282,640
53.44889050000347,1282,639
53.45020239998121,1282,638
53.452204899978824,1282,637
53.45288160000928,1282,636
53.45488779997686,1282,635
53.4561820999952,1282,634
53.45822299999418,1282,632
53.460223499976564,1282,631
53.460893200011924,1282,630
53.46420990000479,1282,629
53.464882600004785,1282,628
53.46621009998489,1282,627
53.466881899978034,1282,626
53.46789099997841,1282,625
53.46917779999785,1282,624
53.471891699999105,1282,623
53.47320180002134,1282,622
53.475214799982496,1282,620
53.47687389998464,1282,619
53.47788899997249,1283,619
53.47924850002164,1283,618
53.47990709997248,1283,617
53.48188689997187,1283,616
53.48417780001182,1283,615
53.485203200019896,1283,614
53.48720490001142,1283,613
53.48790230002487,1283,612
53.49122309999075,1283,610
53.49187740002526,1283,609
53.49621279997518,1283,608
53.49717440002132,1283,607
53.498888099973556,1283,606
53.50020700000459,1283,605
53.50221750000492,1283,604
53.505881900026,1283,603
53.50722199998563,1283,602
53.511212299985345,1283,601
53.51219929999206,1283,600
53.513200299988966,1283,599
53.51720100000966,1283,598
53.519203300005756,1283,597
53.52222609997261,1283,596
53.52320990001317,1283,595
53.52521499997238,1283,594
53.5301868999959,1283,593
53.53321040002629,1283,592
53.538251299993135,1283,591
53.541901600023266,1283,590
53.54317159997299,1284,589
53.54488519998267,1284,588
53.54619849997107,1284,587
53.5478874000255,1284,586
53.552201899990905,1284,585
53.55287080002017,1284,584
53.55518879997544,1285,584
53.55721739999717,1285,583
53.55789220001316,1285,582
53.55916160001652,1285,581
53.561209000006784,1285,580
53.562898300006054,1285,579
53.56487830000697,1285,578
53.56688579998445,1285,576
53.56888420000905,1285,575
53.57016990002012,1285,574
53.574200099974405,1285,573
53.575203599990346,1285,572
53.576183299999684,1285,571
53.5781831999775,1285,570
53.579168599972036,1285,569
53.580890999990515,1285,568
53.5822028000257,1285,567
53.58288940001512,1285,566
53.58418860001257,1286,566
53.58617810002761,1286,564
53.58825319999596,1286,563
53.58922259998508,1286,561
53.59089529997436,1286,560
53.5921828999999,1287,559
53.59288640000159,1287,558
53.59488470002543,1287,557
53.59618039999623,1287,556
53.599172300018836,1287,555
53.60089280002285,1287,554
53.60218270000769,1287,553
53.60388010001043,1288,552
53.60526009998284,1288,551
53.60718290001387,1288,550
53.60788819997106,1288,549
53.610200299997814,1288,548
53.61388209997676,1288,547
53.61489550000988,1288,546
53.615895199996885,1288,545
53.61821809998946,1288,544
53.618888499971945,1288,543
53.6222010999918,1288,542
53.623889399983454,1288,541
53.62516629998572,1289,541
53.6268873999943,1289,540
53.62888309999835,1289,539
53.6302122999914,1289,538
53.6321794000105,1289,537
53.633207999984734,1289,536
53.63619160000235,1290,535
53.63824000000022,1290,534
53.63917209999636,1290,533
53.64019880001433,1290,532
53.64218470000196,1290,531
53.64318319997983,1290,530
53.645178899983875,1290,529
53.64739890000783,1290,528
53.65018419997068,1290,527
53.650887799973134,1290,526
53.65320260002045,1290,525
53.65419660002226,1290,524
53.65489940001862,1291,523
53.65721560001839,1291,522
53.65921150002396,1291,521
53.66188809997402,1291,520
53.663190399995074,1291,519
53.66419619997032,1291,518
53.66719509998802,1292,518
53.66789169999538,1292,517
53.668888800020795,1292,515
53.67123119998723,1292,514
53.672223999979906,1292,513
53.67521419998957,1292,511
53.67721220001113,1293,510
53.6788958000252,1293,509
53.68018020002637,1293,508
53.682161499978974,1293,507
53.68416120001348,1293,506
53.68518710002536,1293,505
53.68825070001185,1293,504
53.690242299984675,1293,503
53.69121110002743,1293,502
53.69217649998609,1293,501
53.69519569998374,1293,500
53.69718820002163,1293,499
53.69788990000961,1293,498
53.70120760001009,1294,497
53.70319530001143,1294,496
53.70389329997124,1294,495
53.70919480000157,1294,494
53.7122186999768,1294,493
53.714181200019084,1294,492
53.715215599979274,1294,491
53.71589089999907,1294,490
53.71715480001876,1295,490
53.718155000009574,1295,489
53.71888579998631,1295,488
53.72222789999796,1295,487
53.723889900022186,1295,486
53.725182500027586,1295,485
53.726912099984474,1295,484
53.72818440000992,1295,482
53.73321189999115,1295,481
53.73418309999397,1295,480
53.735186300007626,1295,479
53.736206499976106,1295,478
53.737196400004905,1295,477
53.73888880002778,1295,476
53.74121070001274,1295,475
53.74320819997229,1295,474
53.74489289999474,1295,473
53.74689489998855,1295,472
53.74888989998726,1295,471
53.750212499988265,1295,470
53.75188370002434,1295,469
53.755237000004854,1295,468
53.75690219999524,1296,467
53.75989520002622,1296,466
53.76188790000742,1296,465
53.763884700019844,1296,464
Index of Difficulty,Size (px),Distance (px)
4.446256229889564,30,327
Timestamp (s),Position X (px),Position Y (px)
54.10836209997069,1280,800
54.30213680001907,1280,801
54.30325320002157,1280,802
54.304909400001634,1280,803
54.30589760001749,1280,804
54.309238100016955,1280,805
54.31022370001301,1280,807
54.31228309997823,1280,808
54.313185099978,1280,810
54.314895000017714,1280,811
54.31588519999059,1280,813
54.3182031000033,1280,814
54.31928300001891,1280,815
54.320206800010055,1280,816
54.32118009997066,1280,817
54.3222395000048,1280,818
54.322890600014944,1280,819
54.32420779997483,1280,820
54.32520229998045,1280,821
54.32588120002765,1280,822
54.32724359998247,1280,823
54.32930119999219,1280,825
54.33021689997986,1280,826
54.3322077000048,1280,828
54.33288930001436,1280,829
54.334178999997675,1280,830
54.335176300024614,1280,831
54.3361718999804,1280,832
54.337201500020456,1280,833
54.33787649997976,1280,835
54.339902199979406,1280,837
54.34087419998832,1280,838
54.34221269999398,1280,839
54.34317700000247,1280,841
54.34488869999768,1280,843
54.34619050001493,1280,844
54.34718059998704,1280,845
54.34818819997599,1280,846
54.34930349997012,1280,847
54.350171500002034,1280,849
54.35118659998989,1280,850
54.352207600022666,1280,851
54.35288540000329,1280,852
54.354217700019944,1280,853
54.3552566000144,1280,854
54.356195500004105,1280,855
54.356894699973054,1280,856
54.35819499997888,1280,857
54.359305799996946,1280,859
54.36118850001367,1280,862
54.36222670000279,1280,863
54.36321290000342,1280,864
54.364203099976294,1280,865
54.36489000002621,1280,866
54.36587270000018,1280,867
54.36716520000482,1280,868
54.367886600026395,1280,869
54.36927219998324,1280,871
54.37089249998098,1280,873
54.37221389997285,1280,874
54.373173300002236,1280,875
54.37388319999445,1280,876
54.37488860002486,1280,877
54.37589949998073,1280,878
54.37717910000356,1280,879
54.377893699973356,1280,881
54.379291200020816,1280,882
54.37988530000439,1280,883
54.38087059999816,1280,885
54.3818934999872,1280,886
54.3831834999728,1280,888
54.38417859998299,1280,890
54.38620730000548,1280,892
54.38720140000805,1280,894
54.38827639998635,1280,896
54.39019449998159,1280,897
54.39124069997342,1280,900
54.39218429999892,1280,902
54.39320950000547,1280,903
54.394203300005756,1280,904
54.39520650001941,1280,906
54.39621759997681,1280,908
54.396887900016736,1280,909
54.39818080002442,1280,911
54.39888100000098,1279,912
54.399887899984606,1279,915
54.40120710001793,1279,917
54.4032079000026,1279,919
54.40388250001706,1279,920
54.405317900003865,1279,923
54.40590200002771,1279,924
54.40724650002085,1279,925
54.407888900022954,1279,927
54.40930870000739,1279,928
54.40989619999891,1279,931
54.410887599980924,1279,932
54.41220959997736,1279,933
54.41288760001771,1279,936
54.41416939999908,1279,938
54.41518609999912,1278,939
54.41587799997069,1278,940
54.4172111999942,1278,942
54.418191400007345,1278,945
54.4192466000095,1278,946
54.420210500014946,1278,947
54.42119790002471,1278,950
54.42190150002716,1278,952
54.42341980000492,1278,953
54.4241862000199,1278,958
54.42521289997967,1278,960
54.42589339998085,1278,961
54.4272115000058,1277,963
54.4278997000074,1277,966
54.42927520000376,1277,968
54.43023330002325,1277,970
54.43089369998779,1277,972
54.432208199985325,1276,974
54.43287030002102,1276,976
54.43416220002109,1276,978
54.43521069997223,1276,980
54.43617749999976,1276,983
54.437196400016546,1276,984
54.43825260002632,1276,986
54.438900500012096,1276,989
54.4400279999827,1276,990
54.44119089999003,1276,992
54.441889700014144,1274,995
54.44288819999201,1274,996
54.444175600016024,1274,1000
54.44519110000692,1274,1003
54.447169599996414,1274,1004
54.44821010000305,1274,1005
54.44921519997297,1274,1007
54.45018829999026,1274,1008
54.45119460002752,1274,1009
54.45218060002662,1274,1011
54.45420189999277,1274,1013
54.45543869998073,1274,1014
54.457190299988724,1274,1015
54.458191699988674,1273,1017
54.458882400009315,1273,1018
54.45988620002754,1273,1019
54.4611996000167,1273,1020
54.46319079998648,1273,1021
54.46420659997966,1273,1022
54.46588500001235,1273,1024
54.4672093000263,1273,1025
54.46789640001953,1273,1026
54.46917629998643,1273,1027
54.47123710002052,1273,1028
54.47228190000169,1273,1029
54.47320880001644,1273,1031
54.474894499988295,1273,1032
54.4758911000099,1273,1033
54.47718019998865,1273,1034
54.47921919997316,1273,1035
54.479888000001665,1273,1037
54.48188819998177,1273,1038
54.48289440001827,1273,1039
54.48617639997974,1273,1040
54.48731429997133,1273,1041
54.48924600001192,1272,1043
54.49089399998775,1272,1044
54.49289619998308,1272,1045
54.494224400026724,1272,1046
54.495181199978106,1272,1047
54.49620769999456,1272,1048
54.4981557999854,1271,1049
54.499214500014205,1271,1050
54.50120559998322,1271,1051
54.502180100011174,1271,1052
54.504185499972664,1271,1053
54.505314800015185,1271,1054
54.50620170001639,1271,1055
54.50718060001964,1271,1056
54.508175599970855,1271,1057
54.510169800021686,1271,1058
54.51089179998962,1271,1059
54.5122080000001,1271,1060
54.513217300002,1271,1061
54.514194099989254,1271,1063
54.51589169999352,1271,1064
54.51688640000066,1271,1065
54.51821110001765,1271,1066
54.51924049999798,1271,1067
54.520207300025504,1271,1069
54.52222400001483,1271,1070
54.52288940001745,1271,1071
54.52489539998351,1271,1072
54.52718949998962,1271,1074
54.52918860001955,1271,1075
54.531149699992966,1271,1076
54.532204999995884,1271,1077
54.53417699999409,1270,1077
54.535175499971956,1270,1078
54.53690100001404,1270,1079
54.5382412999752,1270,1080
54.5399070000276,1270,1081
54.541163499990944,1270,1082
54.54521740000928,1269,1083
54.54589070001384,1269,1084
54.54821169999195,1269,1085
54.55122239998309,1269,1086
54.55290349997813,1269,1087
54.5562409000122,1269,1088
54.5588979999884,1269,1089
54.56118219997734,1269,1090
54.56520329997875,1269,1091
54.56790030002594,1269,1092
54.57322269998258,1269,1093
54.57719250000082,1269,1094
54.59519279998494,1269,1095
54.59888800000772,1268,1095
54.599929100018926,1268,1096
54.60188009997364,1268,1097
54.60821689997101,1268,1098
54.60989830002654,1268,1099
54.61418610002147,1268,1100
54.616895899991505,1268,1101
54.62118949997239,1268,1102
54.62621790001867,1268,1103
54.628224799991585,1268,1104
54.63320629997179,1268,1105
54.63620680000167,1268,1106
54.63925940002082,1268,1107
54.64694850001251,1268,1108
54.65191740001319,1268,1109
54.662229600013234,1268,1110
54.66721919999691,1268,1111
54.67317959998036,1268,1112
54.683222500025295,1268,1113
54.68892749998486,1268,1114
54.69723230000818,1268,1115
54.69988169998396,1268,1116
54.70320270000957,1268,1117
54.70690340001602,1268,1118
54.709915500017814,1268,1119
54.71690070000477,1268,1120
54.72291050001513,1268,1121
54.72542690002592,1267,1121
54.733195499982685,1267,1122
54.79725399997551,1267,1123
54.80091099999845,1267,1124
54.806205999979284,1267,1125
54.80824300000677,1267,1126
54.81289790000301,1266,1126
54.81817139999475,1266,1127
Index of Difficulty,Size (px),Distance (px)
4.446256229889564,30,327
Timestamp (s),Position X (px),Position Y (px)
55.05634509999072,1280,800
55.25008650001837,1280,799
55.25132360000862,1280,798
55.252196400018875,1280,796
55.25319349998608,1280,795
55.253902499971446,1280,794
55.255241099977866,1280,792
55.25622659997316,1280,791
55.25722989998758,1280,790
55.25788799999282,1280,788
55.25931380002294,1280,787
55.2602584999986,1280,786
55.260897399974056,1280,784
55.26217890001135,1281,783
55.26289219997125,1281,781
55.26420630002394,1281,780
55.26520919997711,1281,779
55.26621580001665,1281,777
55.26689530001022,1282,777
55.26789540000027,1282,775
55.26890020002611,1282,773
55.271214200009126,1282,771
55.27230369998142,1282,770
55.27322719997028,1282,769
55.27387879998423,1282,767
55.276214300014544,1283,765
55.27688159997342,1283,764
55.278190799988806,1283,763
55.278879899997264,1283,761
55.28020249999827,1283,760
55.281211099994835,1283,759
55.28188369999407,1283,757
55.28390400001081,1284,755
55.28521010000259,1284,754
55.286177499976475,1284,752
55.287199300015345,1284,751
55.28822170000058,1284,750
55.288904100016225,1284,748
55.28989840002032,1284,747
55.29118880000897,1284,746
55.29220179998083,1284,744
55.292896099970676,1285,743
55.293893399997614,1285,741
55.294890900026076,1285,739
55.296890800003894,1285,737
55.2978966999799,1285,735
55.29925280000316,1285,733
55.29989760002354,1285,731
55.30219159997068,1286,730
55.30318649997935,1286,728
55.30421109998133,1286,727
55.3052064999938,1286,724
55.30723219999345,1286,723
55.308233999996446,1286,721
55.308889299980365,1286,720
55.30988379998598,1286,719
55.31120930000907,1286,718
55.31217699998524,1286,717
55.314243300003,1286,715
55.31518799997866,1286,714
55.31620549998479,1286,713
55.31717230001232,1286,712
55.31789770000614,1286,711
55.32019489997765,1286,710
55.321208900015336,1286,709
55.322248800017405,1287,708
55.32289190002484,1287,707
55.32389150001109,1288,706
55.3262081000139,1288,705
55.32789670000784,1288,704
55.32925730000716,1288,703
55.33120469999267,1288,702
55.3322208999889,1288,701
55.33288750000065,1288,700
55.33619280002313,1288,699
55.33820800000103,1289,698
55.34189470001729,1289,697
55.343207099998835,1289,696
55.34425109997392,1289,695
55.34617109998362,1289,694
55.3478771999944,1290,693
55.352166199998464,1290,692
55.35417190002045,1290,691
55.358245600014925,1291,689
55.359198999998625,1291,688
55.361167300026864,1291,687
55.36317869997583,1291,686
55.36420020001242,1291,685
55.36721029999899,1291,684
55.3688968999777,1292,682
55.371166399971116,1292,681
55.37233390001347,1292,680
55.37523509998573,1293,679
55.37689249997493,1293,678
55.379168100014795,1293,677
55.38020569999935,1294,677
55.38120960001834,1294,676
55.382198599982075,1294,675
55.38489629997639,1295,673
55.387892099970486,1295,672
55.390904999978375,1296,672
55.39189530001022,1296,671
55.393183499982115,1296,670
55.393891800020356,1296,669
55.3981841999921,1296,668
55.39923159999307,1297,668
55.40021260001231,1297,667
55.41020689997822,1297,666
55.4162238999852,1297,665
55.41689009999391,1298,665
55.42194139998173,1298,664
55.43126949999714,1299,664
55.4342327999766,1299,663
55.436897700012196,1299,662
55.4394358000136,1300,662
55.440904000017326,1300,661
55.44389360002242,1301,660
55.444885200005956,1302,660
55.447180500021204,1302,659
55.44919130002381,1303,659
55.451182599994354,1304,658
55.453220100025646,1304,657
55.45423670002492,1305,657
55.45625079999445,1306,656
55.459202600002754,1307,655
55.46018130000448,1308,654
55.46189159998903,1309,654
55.46420669998042,1310,653
55.46515569998883,1311,653
55.46589509997284,1312,651
55.46789339999668,1313,651
55.46919029997662,1314,650
55.4702011999907,1315,649
55.47119130002102,1316,649
55.473210100026336,1317,648
55.47421349998331,1317,647
55.47520769998664,1319,647
55.475899400014896,1320,646
55.478181199985556,1321,645
55.478894100000616,1323,644
55.48020569997607,1323,643
55.48118850000901,1324,643
55.4832052999991,1325,642
55.48417770001106,1326,641
55.48488870001165,1327,641
55.48620560002746,1328,641
55.4871870999923,1328,640
55.488217599981,1329,640
55.489197199989576,1331,639
55.48989289999008,1331,638
55.49120719998609,1332,638
55.49218870000914,1333,637
55.49318869999843,1334,636
55.49489179998636,1335,635
55.496179200010374,1337,634
55.49718860001303,1338,634
55.49815669999225,1339,633
55.49920379999094,1340,633
55.50020760000916,1340,632
55.50118939997628,1342,631
55.502194300002884,1344,630
55.502893200027756,1345,629
55.504199300019536,1346,629
55.50517080002464,1347,628
55.5062114999746,1348,627
55.50720619998174,1349,626
55.50816779996967,1351,626
55.509222400025465,1352,626
55.51021279999986,1353,625
55.51119240000844,1354,623
55.512209000007715,1356,622
55.51317539997399,1357,622
55.514194099989254,1359,621
55.51488829997834,1360,621
55.516209699970204,1361,620
55.51720689999638,1363,618
55.518162699998356,1365,618
55.51888739998685,1366,616
55.52019820001442,1367,616
55.52089629997499,1370,615
55.52222410001559,1372,615
55.52289500000188,1373,614
55.52389369998127,1375,613
55.52520179998828,1378,612
55.5258936000173,1379,612
55.52721009997185,1381,611
55.52789859997574,1384,610
55.52887149999151,1387,609
55.53120560001116,1390,608
55.532200500019826,1392,608
55.53318919998128,1394,607
55.53388790000463,1396,607
55.53489309997531,1396,606
55.53628719999688,1400,606
55.539323000004515,1404,605
55.54021639999701,1405,605
55.54118609998841,1407,604
55.54319579998264,1409,603
55.54420369997388,1410,602
55.54617960000178,1412,602
55.5471684000222,1413,602
55.54820570000447,1414,601
55.549188299977686,1415,601
55.55021860002307,1415,600
55.550892299972475,1417,600
55.55190309998579,1418,599
55.554182299994864,1419,599
55.555201400013175,1420,599
55.55590600002324,1421,599
55.55789519997779,1422,599
55.558879300020635,1423,599
55.56019920000108,1423,598
55.5611867000116,1424,598
55.56221020000521,1425,598
55.5632000999758,1426,597
55.565196299983654,1427,597
55.56588940002257,1428,597
55.5682665000204,1428,596
55.568886400025804,1429,595
55.57017449999694,1431,594
55.57319359999383,1432,594
55.5741828000173,1433,594
55.5759058999829,1434,593
55.57789790001698,1435,593
55.579177399980836,1436,592
55.58017179998569,1437,592
55.581170900026336,1438,592
55.582210000022314,1439,592
55.583890500012785,1440,591
55.58518270001514,1441,591
55.586189099994954,1441,590
55.58818139997311,1443,589
55.589243500027806,1445,589
55.59220509999432,1446,588
55.5929005999933,1447,588
55.594207099988125,1447,587
55.59489210002357,1448,587
55.59620799997356,1449,587
55.59721229999559,1450,587
55.598177600011695,1451,587
55.59889129997464,1452,587
55.60089529998368,1453,586
55.60220500000287,1454,586
55.602901500009466,1455,585
55.605208299995866,1457,585
55.606205600022804,1458,584
55.608176600013394,1459,584
55.608881999971345,1460,583
55.60989060002612,1461,583
55.611192999989726,1462,582
55.61220759997377,1463,582
55.612895099970046,1464,582
55.61517210002057,1466,582
55.61718080000719,1467,581
55.618181900004856,1468,581
55.62021109997295,1469,581
55.62118010001723,1470,580
55.62224589998368,1471,580
55.62323359999573,1472,580
55.624181999999564,1474,579
55.625888900016434,1475,579
55.627201099996455,1476,579
55.628203900007065,1477,579
55.629207300022244,1477,578
55.6302387000178,1478,577
55.63119240000378,1479,577
55.63388979999581,1480,576
55.63589009997668,1481,576
55.63717900001211,1482,576
55.64016389998142,1483,576
55.641182099992875,1484,576
55.645155299978796,1484,575
55.64589689997956,1485,575
55.64791790000163,1486,575
55.654202200006694,1487,574
55.65690830000676,1488,574
55.662178999977186,1489,574
55.672288900008425,1490,574
55.676903999992646,1491,574
55.68222949997289,1491,573
55.68389330001082,1492,573
55.68689329997869,1493,573
55.691228799987584,1494,573
55.692903999995906,1494,572
55.69789970002603,1495,572
55.701184800011106,1496,572
55.70919429999776,1497,572
55.70990730001358,1498,572
55.71421329997247,1499,572
55.72323220001999,1500,572
55.727196599997114,1501,572
55.74290439998731,1502,572
55.7492070000153,1503,572
55.751895699999295,1504,572
55.756212799984496,1505,572
55.75790570001118,1506,572
55.7638966999948,1507,572
55.76822430000175,1508,572
55.770188399998005,1509,572
55.773199199989904,1510,572
55.774165700015146,1511,572
55.777904900023714,1512,572
55.77918730000965,1513,573
55.781898399989586,1514,573
55.78420769999502,1515,574
55.786206700024195,1516,574
55.786891900002956,1517,575
55.7878884000238,1518,575
55.78925249999156,1519,576
55.79221599997254,1521,576
55.792904099973384,1522,576
55.79420740000205,1523,576
55.795179400010966,1525,576
55.797212600009516,1526,577
55.79819940001471,1527,577
55.79889789997833,1528,577
55.800182199978735,1530,578
55.80117659998359,1531,578
55.80189830000745,1531,579
55.803152600012254,1532,579
55.803883099986706,1533,579
55.80489420000231,1534,579
55.805936600023415,1534,580
55.80720239999937,1535,581
55.807901999971364,1537,581
55.81117369997082,1538,582
55.81317779998062,1539,582
55.81517630000599,1540,583
55.81620920001296,1541,583
55.81816650001565,1542,583
55.819174300006125,1543,584
55.81996870000148,1544,584
55.82228480000049,1545,585
55.82289780001156,1546,585
55.82422010001028,1546,586
55.82520459999796,1547,586
55.82589769997867,1548,586
55.82721269998001,1549,586
55.82816839998122,1549,587
55.830165299994405,1550,588
55.83120949997101,1551,588
55.83321579999756,1552,588
55.83389210002497,1553,588
55.835178299981635,1554,588
55.836212199996226,1554,589
55.83818710001651,1554,590
55.8392805000185,1555,590
55.842178800026886,1556,590
55.84289740002714,1556,591
55.84620869997889,1557,591
55.84687880001729,1557,592
55.84922400000505,1558,592
55.84997510001995,1559,592
55.85090590000618,1559,593
55.85418159997789,1560,593
55.85922109999228,1561,594
55.8641947999713,1561,595
55.86890419997508,1562,595
55.87420810002368,1563,595
55.87522699998226,1563,596
55.87890369998058,1564,596
55.89220230001956,1565,596
55.90626139997039,1566,596
55.91290320002008,1566,597
55.91689990001032,1567,597
55.919907599978615,1568,597
55.92322779999813,1568,598
55.923901100002695,1569,598
55.92790239996975,1570,598
55.932909000024665,1571,598
55.937190799973905,1571,599
55.9399574000272,1571,600
55.94089660001919,1572,600
55.946899299975485,1573,601
55.954177399980836,1574,601
55.95529010001337,1574,602
55.95721040002536,1575,602
55.959291799983475,1576,603
55.9632037000265,1577,603
55.96521549997851,1578,603
55.96621019998565,1578,604
55.969185499998275,1578,605
55.9712136000162,1578,606
55.97223850002047,1579,606
55.97519760002615,1580,607
55.97720169997774,1580,608
55.97789989999728,1581,608
55.98218049999559,1582,608
55.984902299998794,1583,609
55.98936020000838,1583,610
55.991903999994975,1583,611
55.99690109997755,1584,611
55.99790309998207,1584,612
56.00118570000632,1584,613
56.00289270002395,1585,613
56.006305399991106,1585,614
56.010193500027526,1586,614
56.01118550001411,1586,615
56.017182099982165,1586,616
56.01989769999636,1587,616
56.02390819997527,1588,617
56.02722819999326,1588,618
56.02988170000026,1589,619
56.03221410000697,1589,620
56.03290140000172,1590,620
56.03489120001905,1590,621
56.037216799973976,1591,621
56.039906200021505,1591,622
56.042200300027616,1591,623
56.04419540002709,1592,623
56.04489840002498,1592,624
56.04621020000195,1593,625
56.049509899981786,1593,626
56.049883499974385,1594,626
56.05118299997412,1594,627
56.05318500002613,1594,628
56.05421759997262,1595,628
56.05690460000187,1595,629
56.058167800016236,1596,629
56.05892699997639,1596,630
56.061203800025396,1596,631
56.06320179998875,1596,632
56.06589730002452,1597,633
56.06907119997777,1598,634
56.06991869997,1598,635
56.07216869998956,1598,636
56.0749053999898,1599,637
56.07719440001529,1599,638
56.07821499998681,1600,638
56.0802357000066,1601,639
56.08191110001644,1601,640
56.08389690000331,1601,641
56.08621879998827,1601,642
56.08719420002308,1602,642
56.088167699985206,1602,643
56.09020540001802,1603,643
56.09091109997826,1603,644
56.091909100010525,1603,646
56.095217299996875,1603,647
56.096346999984235,1604,647
56.09690160001628,1604,648
56.098199800006114,1604,649
56.09892780001974,1605,649
56.10016540001379,1606,649
56.10122050001519,1606,650
56.1021982000093,1606,651
56.10626740002772,1606,652
56.107194099982735,1607,653
56.109896400012076,1607,654
56.11236209998606,1608,655
56.114237100002356,1608,656
56.121200900000986,1608,657
56.123214600025676,1608,658
56.1268873999943,1609,658
56.12928079999983,1609,659
56.13320430001477,1609,660
56.139431999996305,1609,661
56.16129949997412,1609,662
Index of Difficulty,Size (px),Distance (px)
4.446256229889564,30,327
Timestamp (s),Position X (px),Position Y (px)
56.4904428999871,1273,800
56.55595170002198,1272,800
56.565223500016145,1271,800
56.57090589997824,1271,801
56.57290799997281,1270,801
56.57624229998328,1269,801
56.57930230000056,1268,801
56.59293360001175,1267,801
56.600909399974626,1266,801
56.60992919997079,1265,801
56.613286199979484,1264,801
56.61519340000814,1263,802
56.622236300027,1262,802
56.62491780001437,1261,802
56.628967399999965,1260,802
56.63119769998593,1259,802
56.63191090000328,1259,803
56.63319299998693,1258,803
56.63821529998677,1257,803
56.64123639999889,1256,803
56.64518009999301,1255,804
56.64723890001187,1254,804
56.64825299999211,1253,804
56.651917100010905,1252,804
56.653214399993885,1251,804
56.6552120000124,1250,804
56.655933299975004,1249,805
56.65729619999183,1248,805
56.65824080002494,1248,806
56.65941429999657,1246,806
56.66123949998291,1244,806
56.66219280002406,1243,807
56.663194600027055,1242,808
56.663904700020794,1240,808
56.66489040001761,1238,809
56.66720530000748,1236,809
56.66796529997373,1235,810
56.669240200018976,1233,810
56.67019129998516,1231,811
56.67121910001151,1230,812
56.6722217000206,1228,812
56.673290200007614,1225,813
56.67420479998691,1223,814
56.67516370001249,1222,814
56.675909199984744,1220,815
56.67720959999133,1217,816
56.678210099984426,1215,816
56.67940660001477,1213,816
56.680245299998205,1210,816
56.681174999976065,1209,817
56.682214999978896,1206,817
56.68321480002487,1204,818
56.68393699999433,1203,818
56.68491539999377,1199,820
56.686218500020914,1196,820
56.68719540000893,1194,820
56.6879088000278,1192,820
56.689299800025765,1190,822
56.690215400012676,1188,823
56.69120739999926,1185,823
56.69190490001347,1183,823
56.69290580000961,1181,823
56.69421400001738,1179,824
56.69490330002736,1176,824
56.69620250002481,1174,824
56.69789940002374,1171,825
56.699497500027064,1170,825
56.700043399992865,1168,825
56.70124109997414,1166,826
56.70220880000852,1165,826
56.702902999997605,1163,827
56.70419199997559,1161,827
56.705225399986375,1160,828
56.70634079998126,1157,828
56.70688589999918,1155,829
56.708896500000264,1153,829
56.709912799997255,1151,829
56.71091269998578,1150,829
56.712244700000156,1149,829
56.71318000002066,1147,830
56.71427060000133,1145,830
56.71519110002555,1143,830
56.71626600000309,1142,831
56.716914399992675,1140,831
56.7179019000032,1138,832
56.71923430002062,1136,832
56.720169299980626,1134,833
56.72089529997902,1131,833
