Index of Difficulty,Size (px),Distance (px),Target Position X (px),Target Position Y (px)
5.03121873061072,20,327,1,327
Timestamp (s),Position X (px),Position Y (px)
83.25141700002132,1194,731
83.25275149999652,1193,729
83.25337290001335,1192,729
83.25468060001731,1191,728
83.25536489998922,1191,727
83.25666320003802,1190,727
83.25768290000269,1189,726
83.2596580000245,1188,725
83.26066520001041,1186,725
83.26165100000799,1186,724
83.26237190002576,1185,724
83.26368129998446,1185,723
83.26463930000318,1184,722
83.26537079998525,1184,721
83.26735470001586,1183,721
83.26841010001954,1182,721
83.26970890001394,1181,720
83.27171520004049,1180,719
83.27265860000625,1179,719
83.27581490000011,1179,718
83.27671770000597,1178,717
83.27839659998426,1177,716
83.28066370001761,1176,716
83.28237020003144,1176,715
83.28551560000051,1175,715
83.28673530003289,1175,714
83.28836460004095,1174,714
83.2943826999981,1173,714
83.29564930003835,1173,713
83.29870069999015,1172,713
83.3013802000205,1172,712
83.30368280003313,1171,712
83.30736680002883,1171,711
83.31137730000773,1170,711
83.31670100003248,1169,710
83.3213927000179,1169,709
83.3284091000096,1168,709
83.33238060004078,1167,708
83.33538790000603,1166,708
83.33737590000965,1166,707
83.34170310001355,1165,707
83.34268709999742,1165,706
83.34335979999742,1164,706
83.34767160000047,1164,705
83.3486459000269,1163,704
83.34965849999571,1162,704
83.35036919999402,1161,704
83.35371940000914,1161,703
83.3547574999975,1160,703
83.35539620002965,1160,702
83.35666990000755,1159,702
83.35968890000368,1159,701
83.36137709999457,1158,701
83.3626848999993,1157,700
83.36467929999344,1156,699
83.36565809999593,1155,699
83.36788820003858,1154,699
83.36845599999651,1154,698
83.3697569000069,1154,697
83.37068570003612,1153,697
83.3716807999881,1152,697
83.37266829999862,1152,696
83.37368520000018,1152,695
83.3746550999931,1150,695
83.37566399999196,1149,694
83.37637860001996,1148,694
83.3786954000243,1147,693
83.37936319998698,1147,692
83.38067859999137,1146,692
83.38168900000164,1146,691
83.38267429999541,1145,691
83.3836817999836,1145,690
83.3849400000181,1144,690
83.38583710003877,1143,689
83.38737900002161,1142,689
83.38838880002731,1142,688
83.38936490000924,1141,688
83.39137379999738,1140,687
83.39337050000904,1140,686
83.39469119999558,1139,686
83.39637430000585,1138,685
83.39868560002651,1138,684
83.39968329999829,1137,684
83.40190320002148,1136,683
83.40337539999746,1136,682
83.4053780999966,1136,681
83.40637079998851,1135,681
83.40837240003748,1134,681
83.40965270000743,1133,681
83.41064720001305,1133,680
83.41336589999264,1132,679
83.41566850000527,1131,679
83.41737089998787,1131,678
83.4189245000016,1130,677
83.42038249998586,1129,676
83.42236870003399,1128,676
83.42366159998346,1128,675
83.4263784000068,1128,674
83.42768590000924,1127,674
83.42839290003758,1126,674
83.43037550000008,1126,673
83.43237240001326,1125,672
83.43369380000513,1124,671
83.43506129999878,1123,671
83.43639250000706,1123,670
83.43767840001965,1123,669
83.43837670003995,1122,669
83.44037960004061,1121,668
83.44268370000646,1121,667
83.44379889999982,1120,667
83.44437420001486,1119,667
83.44536230002996,1118,666
83.44669210002758,1118,665
83.4476832000073,1118,664
83.4496616999968,1117,664
83.45068220002577,1116,663
83.45146660000319,1116,662
83.45274660002906,1115,662
83.45436850003898,1114,661
83.45566580002196,1113,660
83.45638089999557,1113,659
83.45736790000228,1112,658
83.45868929999415,1111,658
83.45967459998792,1111,657
83.46037500002421,1110,656
83.46168509998824,1109,656
83.46268009999767,1109,655
